member_number,productId,items,order_date,orderId
4724,7,3,2015-09-03,13967
3066,15,3,2015-10-11,7697
1120,57,3,2015-06-08,438
4769,7,2,2015-08-22,14128
4711,9,2,2015-09-17,13912
2391,7,2,2015-06-22,5178
1216,30,2,2015-03-04,782
3154,7,2,2015-05-14,8031
3911,19,2,2015-07-30,10854
3111,44,2,2015-10-15,7867
1385,2,3,2015-11-26,1407
1158,18,3,2015-03-21,578
2733,18,3,2015-07-22,6461
4999,17,3,2015-12-26,14959
2882,26,2,2015-06-12,7028
2590,13,1,2015-06-25,5926
4249,9,2,2015-08-04,12115
3012,93,1,2015-05-03,7491
1533,7,3,2015-11-07,1957
1667,8,2,2015-01-12,2457
4323,2,3,2015-05-13,12433
2087,4,2,2015-02-22,4071
1853,8,3,2015-05-31,3161
2157,42,1,2015-10-29,4313
1136,4,1,2015-10-29,498
2049,1,1,2015-10-07,3918
3122,27,2,2015-05-02,7919
2245,19,1,2015-05-15,4645
4746,57,2,2015-10-18,14049
4224,10,1,2015-02-24,12026
4219,26,1,2015-03-19,12001
2641,36,2,2015-01-01,6112
3173,74,2,2015-07-25,8093
2191,8,1,2015-10-19,4435
4212,10,2,2015-04-07,11965
1902,10,1,2015-12-01,3355
1347,8,2,2015-03-27,1261
1578,13,3,2015-06-23,2107
1264,35,3,2015-11-23,953
4632,9,3,2015-09-30,13574
3452,26,3,2015-11-01,9087
4822,17,3,2015-02-10,14336
3987,19,1,2015-06-18,11141
1672,2,3,2015-10-07,2468
4864,58,3,2015-12-01,14505
3368,9,3,2015-03-09,8813
1283,22,3,2015-09-22,1029
4428,19,2,2015-06-28,12814
2577,19,1,2015-10-25,5871
1973,8,3,2015-10-24,3631
3284,12,3,2015-01-23,8502
1905,35,3,2015-05-19,3368
2226,26,1,2015-03-09,4560
1932,18,2,2015-09-04,3483
4506,23,1,2015-08-11,13108
1843,50,2,2015-11-27,3119
3973,45,3,2015-07-27,11094
1651,8,3,2015-07-28,2389
3997,23,1,2015-10-12,11159
4796,83,1,2015-08-25,14235
1245,40,2,2015-09-24,897
3579,94,2,2015-08-17,9595
4387,22,1,2015-02-10,12669
2496,10,2,2015-06-29,5562
3590,10,1,2015-03-28,9650
2890,42,2,2015-04-26,7053
1401,25,1,2015-01-27,1454
3297,4,1,2015-05-21,8553
2867,10,1,2015-12-23,6969
1365,4,2,2015-05-20,1330
2355,1,2,2015-07-24,5048
1170,2,2,2015-03-19,625
3554,8,1,2015-03-21,9504
4171,19,2,2015-01-26,11810
3963,2,2,2015-09-17,11055
3076,5,1,2015-12-08,7727
1629,7,3,2015-05-17,2313
1366,2,1,2015-05-30,1335
3677,24,2,2015-07-29,9968
2844,1,1,2015-05-21,6882
4509,76,3,2015-09-28,13121
3245,38,1,2015-05-11,8350
2294,29,2,2015-06-22,4827
1234,80,3,2015-11-20,850
3001,2,2,2015-12-24,7451
3587,22,3,2015-08-05,9635
2700,38,3,2015-01-22,6332
3838,45,1,2015-12-14,10580
4045,17,1,2015-12-22,11328
1858,13,2,2015-04-25,3176
2280,1,1,2015-01-11,4775
2454,29,1,2015-04-06,5427
4437,23,3,2015-10-09,12854
1685,49,1,2015-03-30,2510
2349,19,3,2015-02-26,5028
1463,19,3,2015-12-24,1680
3470,22,3,2015-02-19,9158
4914,2,2,2015-11-29,14661
2448,9,2,2015-08-31,5403
3387,38,2,2015-05-10,8868
3167,38,3,2015-11-04,8078
3175,9,2,2015-03-17,8099
2678,26,2,2015-09-21,6248
4627,25,1,2015-12-18,13557
1773,9,2,2015-10-17,2840
3100,9,2,2015-05-23,7826
3232,26,3,2015-05-29,8317
3673,9,3,2015-08-12,9953
4068,44,3,2015-11-19,11391
2340,95,3,2015-10-07,4986
1930,1,3,2015-03-01,3467
3526,8,3,2015-06-02,9394
1617,5,2,2015-02-10,2260
1028,53,3,2015-07-11,111
4440,43,3,2015-12-01,12865
3554,7,1,2015-07-23,9505
1632,66,2,2015-12-15,2324
1429,2,2,2015-02-07,1564
1225,68,2,2015-05-20,817
2509,21,3,2015-07-15,5603
4945,4,3,2015-08-02,14781
4342,2,3,2015-03-18,12517
1832,23,1,2015-09-28,3081
1518,1,3,2015-06-21,1907
1512,10,1,2015-09-20,1886
4818,4,2,2015-03-20,14316
4686,19,3,2015-08-19,13805
4986,2,1,2015-02-01,14916
2755,5,1,2015-02-06,6543
4532,96,3,2015-11-29,13214
2070,58,2,2015-08-16,4007
1894,45,2,2015-05-09,3323
3473,2,2,2015-01-25,9168
2140,66,1,2015-09-28,4248
3286,48,1,2015-12-23,8508
4729,72,1,2015-04-08,13986
3204,1,1,2015-02-20,8211
1574,4,2,2015-04-18,2096
3361,14,3,2015-07-22,8789
1776,58,1,2015-02-25,2850
2009,1,1,2015-10-11,3753
3479,9,2,2015-03-24,9192
2394,11,3,2015-11-22,5195
1337,4,3,2015-12-25,1225
3574,1,2,2015-06-13,9578
1727,7,2,2015-07-18,2650
1016,64,3,2015-10-05,68
4326,8,1,2015-01-21,12444
2212,45,3,2015-09-22,4515
1990,7,2,2015-08-01,3676
3836,18,1,2015-12-06,10575
4560,50,1,2015-07-01,13310
1119,40,2,2015-02-04,435
1379,23,2,2015-05-18,1376
1658,19,2,2015-09-03,2426
2948,9,3,2015-06-16,7258
1273,97,3,2015-05-04,978
1155,9,1,2015-12-27,573
1672,3,2,2015-02-05,2467
3841,9,1,2015-04-02,10593
1683,2,1,2015-08-20,2504
1774,69,1,2015-08-07,2846
4441,13,1,2015-06-17,12870
1929,10,2,2015-05-02,3462
1273,23,1,2015-01-31,977
2920,7,2,2015-10-11,7154
2467,98,2,2015-04-18,5465
2678,60,3,2015-11-28,6249
3423,19,2,2015-06-02,8990
4223,7,3,2015-07-19,12019
2846,4,2,2015-09-23,6887
4103,10,2,2015-07-26,11527
4789,58,2,2015-05-02,14212
4916,23,3,2015-02-26,14672
2518,23,3,2015-05-03,5647
2622,66,1,2015-03-07,6046
4321,1,3,2015-01-29,12422
2050,74,3,2015-06-28,3920
2146,26,3,2015-06-20,4271
3938,26,3,2015-05-26,10960
1636,5,1,2015-09-19,2340
4694,58,3,2015-07-29,13845
2432,27,2,2015-07-07,5325
4937,2,2,2015-05-18,14745
1293,2,3,2015-03-01,1066
2883,7,3,2015-02-17,7031
2267,8,2,2015-01-30,4718
3997,23,2,2015-06-09,11157
4792,30,1,2015-07-20,14220
2292,70,2,2015-03-25,4813
1018,16,2,2015-05-23,77
4922,8,3,2015-02-13,14685
3151,17,2,2015-09-25,8020
2517,3,1,2015-07-04,5642
1499,2,2,2015-05-17,1833
4993,14,3,2015-01-21,14943
1606,9,3,2015-11-11,2213
2918,2,2,2015-08-10,7144
1815,19,3,2015-01-13,3012
4524,40,1,2015-07-05,13173
1395,20,1,2015-06-11,1440
3456,22,2,2015-06-16,9097
1597,64,2,2015-02-05,2177
2315,66,2,2015-05-02,4903
4095,8,3,2015-09-29,11492
3680,23,1,2015-11-24,9983
2847,25,1,2015-11-23,6893
3426,18,3,2015-10-25,9000
4750,18,1,2015-08-04,14067
1384,3,2,2015-08-09,1401
3120,57,2,2015-08-09,7909
1081,27,2,2015-04-25,291
1171,17,1,2015-05-05,633
4932,50,2,2015-07-08,14719
4189,19,3,2015-09-11,11871
4455,71,3,2015-09-09,12920
2928,23,1,2015-02-11,7184
4817,9,3,2015-03-18,14312
4257,58,3,2015-06-28,12143
4254,22,1,2015-07-20,12130
4071,19,2,2015-09-19,11401
2109,19,2,2015-10-28,4147
1412,22,2,2015-07-05,1496
4088,99,1,2015-09-23,11469
4056,1,3,2015-10-20,11357
4441,40,2,2015-05-05,12869
4363,2,2,2015-07-01,12584
2107,9,1,2015-11-27,4140
2941,51,2,2015-02-23,7229
1497,71,1,2015-07-26,1824
2211,11,3,2015-01-01,4508
3510,9,1,2015-01-02,9328
4074,23,1,2015-05-27,11411
3190,2,1,2015-11-21,8169
2297,20,1,2015-03-01,4836
3311,95,3,2015-07-01,8612
3085,38,3,2015-01-21,7767
3693,2,2,2015-11-16,10038
4859,23,3,2015-07-07,14479
2125,74,3,2015-06-25,4191
2261,9,2,2015-04-04,4699
3679,40,3,2015-11-27,9978
4165,19,1,2015-08-18,11788
3538,7,1,2015-03-01,9438
3913,29,2,2015-02-19,10861
2336,100,2,2015-04-14,4967
3549,8,2,2015-08-01,9487
4434,8,1,2015-09-21,12842
2854,4,3,2015-02-08,6920
3413,9,1,2015-02-08,8959
1780,101,2,2015-10-13,2871
2899,19,3,2015-09-06,7071
2106,17,3,2015-08-13,4132
3929,79,1,2015-07-30,10929
3857,17,2,2015-10-01,10663
4459,17,1,2015-12-18,12936
4551,10,3,2015-07-28,13280
4042,9,1,2015-12-17,11319
2599,10,1,2015-05-06,5958
1045,10,2,2015-11-25,163
4677,11,2,2015-01-24,13760
1580,7,3,2015-06-14,2113
3269,74,1,2015-10-07,8458
4368,9,1,2015-01-29,12604
1111,8,1,2015-11-20,404
4841,10,3,2015-09-13,14416
3047,19,3,2015-09-07,7627
4349,7,2,2015-03-14,12536
3580,58,2,2015-11-24,9598
2370,53,2,2015-07-18,5107
3094,9,1,2015-06-28,7803
1146,23,1,2015-09-12,540
2287,64,2,2015-12-16,4792
3911,64,1,2015-08-23,10855
4891,102,2,2015-04-19,14595
4837,7,3,2015-12-02,14402
4464,19,2,2015-10-21,12959
2940,9,3,2015-10-18,7224
4972,7,1,2015-02-06,14882
4890,29,2,2015-07-03,14591
4295,29,1,2015-07-17,12305
2729,17,3,2015-09-24,6448
1125,47,3,2015-11-19,456
1850,1,3,2015-01-11,3147
2928,9,1,2015-09-22,7185
3717,21,1,2015-05-30,10115
3809,38,1,2015-03-24,10476
3437,19,1,2015-02-02,9036
1481,18,3,2015-01-17,1756
1050,57,3,2015-05-04,180
2918,32,2,2015-03-16,7141
4499,64,2,2015-08-08,13077
4117,20,1,2015-01-06,11590
1630,103,3,2015-05-22,2316
3715,2,3,2015-05-11,10107
3512,104,3,2015-11-17,9337
1197,7,2,2015-04-27,720
3958,7,2,2015-03-04,11026
4890,57,3,2015-09-14,14592
3112,5,3,2015-05-19,7872
4502,22,3,2015-11-22,13092
4719,1,2,2015-06-01,13939
1516,20,3,2015-01-28,1902
4281,71,3,2015-10-18,12248
1566,40,1,2015-04-30,2062
4641,29,1,2015-11-29,13608
2561,22,2,2015-02-26,5816
2344,58,3,2015-12-17,5005
2643,1,3,2015-04-21,6119
3236,48,1,2015-04-09,8327
4863,51,2,2015-12-30,14496
2264,43,1,2015-01-12,4710
3168,4,1,2015-03-20,8081
1282,28,1,2015-11-18,1023
2832,4,1,2015-11-02,6840
3067,28,3,2015-11-27,7704
1847,51,3,2015-04-17,3138
3525,9,1,2015-02-14,9390
1231,19,2,2015-10-14,836
3471,57,2,2015-03-28,9161
2421,19,2,2015-11-22,5286
4092,66,2,2015-06-14,11484
1577,8,1,2015-03-16,2103
3463,3,3,2015-06-13,9127
3518,29,2,2015-08-01,9362
4325,18,1,2015-10-14,12443
4947,7,2,2015-11-18,14791
2194,4,2,2015-01-11,4454
2868,23,1,2015-03-20,6975
3211,105,3,2015-09-30,8243
4537,29,3,2015-01-01,13227
2243,40,1,2015-09-15,4635
2399,24,3,2015-01-21,5211
4133,7,1,2015-01-22,11659
2937,68,1,2015-06-17,7213
1029,51,1,2015-03-14,112
4384,7,3,2015-09-22,12661
3756,38,1,2015-07-22,10264
1646,100,2,2015-06-19,2365
3066,22,3,2015-11-30,7698
1259,23,3,2015-11-27,940
2245,30,3,2015-01-28,4643
3289,1,3,2015-03-01,8520
3742,19,2,2015-08-22,10211
4537,19,3,2015-04-09,13229
4531,23,3,2015-09-29,13210
3764,19,1,2015-10-05,10310
1581,40,3,2015-08-13,2118
2859,40,2,2015-02-11,6939
2175,4,2,2015-03-06,4384
1301,6,2,2015-11-03,1096
3465,17,2,2015-11-01,9139
2203,106,3,2015-06-27,4482
2113,64,3,2015-08-16,4158
3072,17,2,2015-01-26,7716
2805,5,2,2015-08-17,6749
2511,53,3,2015-07-14,5615
2120,8,2,2015-01-26,4181
2346,1,1,2015-04-24,5012
2071,8,2,2015-10-14,4012
2610,5,2,2015-02-26,6000
3489,26,1,2015-11-18,9242
3458,19,1,2015-08-13,9105
4869,10,3,2015-02-06,14523
2580,19,3,2015-04-11,5883
3305,71,1,2015-06-24,8578
3811,25,1,2015-06-24,10485
1782,38,3,2015-08-16,2878
3050,18,2,2015-04-07,7639
4924,5,1,2015-09-14,14697
1480,5,3,2015-11-21,1755
3508,2,2,2015-08-15,9323
2545,7,1,2015-11-18,5750
3638,7,2,2015-06-06,9822
3971,20,3,2015-12-30,11083
4536,1,1,2015-04-06,13225
2707,9,2,2015-06-12,6366
1382,27,1,2015-09-29,1392
4648,29,2,2015-09-14,13637
2699,4,3,2015-04-18,6330
3119,19,3,2015-02-05,7900
4695,23,1,2015-09-09,13853
4778,7,2,2015-08-24,14158
3451,1,1,2015-04-26,9082
2221,4,1,2015-12-16,4542
4217,23,2,2015-11-23,11992
1334,10,2,2015-06-07,1216
2499,22,2,2015-11-22,5569
3585,7,3,2015-07-21,9627
3161,12,1,2015-11-08,8055
2434,8,1,2015-06-06,5336
4448,9,3,2015-01-06,12896
4597,9,2,2015-07-13,13452
4584,8,3,2015-10-09,13400
1606,29,3,2015-03-10,2212
3323,71,3,2015-11-12,8652
1308,23,1,2015-03-14,1123
1331,54,3,2015-10-07,1202
2386,10,1,2015-01-30,5156
3910,19,1,2015-02-28,10848
4274,50,1,2015-08-01,12222
3101,10,2,2015-01-21,7831
4416,48,1,2015-12-23,12781
2375,23,1,2015-12-09,5125
1819,22,2,2015-09-09,3029
3981,69,1,2015-10-02,11116
3553,69,3,2015-06-01,9501
3846,17,3,2015-01-28,10615
3037,85,1,2015-02-23,7585
3469,4,2,2015-02-09,9154
1601,2,3,2015-12-09,2188
4040,19,2,2015-03-03,11309
3926,19,2,2015-06-07,10918
4201,1,3,2015-10-14,11928
4274,9,2,2015-09-30,12223
2665,33,3,2015-04-13,6203
3153,9,2,2015-10-08,8027
2691,9,3,2015-09-07,6298
4022,10,1,2015-07-31,11252
3716,1,3,2015-11-10,10111
4537,50,3,2015-10-12,13230
4875,7,3,2015-06-11,14543
3822,21,3,2015-09-25,10529
3609,10,2,2015-12-12,9727
4428,23,1,2015-08-23,12815
3947,5,3,2015-04-16,10988
2448,17,2,2015-08-17,5402
2688,19,1,2015-04-11,6283
3764,33,1,2015-07-24,10308
4523,9,1,2015-08-24,13167
3698,19,1,2015-08-30,10058
3898,1,3,2015-08-21,10801
1761,50,3,2015-10-02,2795
2689,50,2,2015-01-11,6287
1627,5,2,2015-04-11,2305
4629,7,2,2015-11-16,13568
2790,18,1,2015-12-30,6688
4496,30,1,2015-01-23,13066
1934,38,3,2015-02-27,3488
2513,25,1,2015-02-12,5623
3298,25,1,2015-01-28,8555
4214,19,1,2015-03-20,11973
2480,23,2,2015-08-14,5513
4962,81,2,2015-03-29,14847
3960,9,3,2015-06-20,11039
2074,73,1,2015-01-23,4023
2625,10,1,2015-10-03,6062
1557,8,3,2015-08-04,2029
2007,51,1,2015-08-28,3746
2120,23,1,2015-10-07,4182
4289,45,2,2015-09-08,12273
2356,10,3,2015-01-31,5050
4301,74,3,2015-09-30,12333
2950,9,3,2015-02-07,7266
2263,9,3,2015-07-02,4707
3186,107,2,2015-11-25,8155
2655,23,2,2015-07-01,6166
1491,9,1,2015-06-18,1798
2069,23,1,2015-02-10,3997
3012,23,1,2015-09-20,7492
2681,38,1,2015-02-24,6258
4144,22,2,2015-11-06,11698
3919,74,3,2015-10-07,10893
2777,14,2,2015-06-01,6632
4119,2,1,2015-05-09,11597
3597,23,2,2015-06-23,9684
2110,27,3,2015-05-15,4149
3523,5,3,2015-04-19,9381
3364,7,2,2015-09-14,8801
3759,7,2,2015-09-08,10282
4014,38,2,2015-11-15,11216
3140,60,1,2015-08-27,7983
2787,38,2,2015-06-24,6673
2525,10,2,2015-11-16,5683
2555,95,2,2015-12-05,5795
2419,19,3,2015-04-07,5275
4257,8,3,2015-08-21,12145
4267,29,1,2015-06-16,12188
2364,10,1,2015-09-08,5088
4008,37,3,2015-05-04,11197
1231,40,3,2015-06-28,835
1651,1,3,2015-05-06,2388
1371,9,2,2015-05-11,1349
2501,66,2,2015-09-09,5574
1467,19,3,2015-05-02,1699
1015,7,2,2015-05-04,64
4697,21,2,2015-02-10,13862
2727,9,1,2015-09-30,6438
3592,19,3,2015-06-10,9657
1279,22,3,2015-07-19,1009
1708,73,2,2015-04-02,2583
2305,25,3,2015-01-05,4862
3294,44,1,2015-07-03,8540
4147,3,1,2015-09-16,11711
3850,27,1,2015-09-03,10634
1624,32,3,2015-12-22,2294
3023,66,3,2015-05-06,7530
2771,9,3,2015-08-26,6611
1144,57,3,2015-04-01,528
3938,2,3,2015-05-18,10959
4180,51,1,2015-09-07,11840
1053,21,2,2015-07-09,202
2671,100,1,2015-07-27,6223
2001,17,3,2015-09-09,3731
2095,49,1,2015-09-29,4101
3245,2,3,2015-12-08,8352
4878,7,3,2015-04-18,14558
3489,1,1,2015-03-09,9240
3300,104,3,2015-07-25,8564
3090,2,2,2015-02-14,7790
4441,38,3,2015-02-18,12868
1242,19,2,2015-05-18,885
1190,22,2,2015-06-11,699
1983,26,3,2015-07-06,3663
1872,4,1,2015-08-24,3234
4291,19,2,2015-12-09,12283
4400,49,1,2015-12-11,12719
1628,10,2,2015-02-05,2310
1345,2,3,2015-03-21,1255
2732,19,3,2015-04-02,6458
3410,29,2,2015-10-29,8950
1920,2,3,2015-02-09,3418
3241,22,2,2015-09-20,8340
2962,7,3,2015-04-26,7321
2492,9,1,2015-04-10,5545
2416,58,3,2015-11-05,5272
1538,19,1,2015-03-08,1972
3801,22,3,2015-10-23,10448
3202,29,1,2015-09-29,8202
4471,27,3,2015-02-28,12984
4939,7,1,2015-10-14,14757
2575,6,2,2015-03-13,5865
4419,4,2,2015-12-23,12790
4217,2,1,2015-12-01,11993
1968,108,3,2015-01-10,3613
3084,10,1,2015-08-12,7764
4807,11,3,2015-06-18,14279
4781,29,2,2015-11-22,14175
2432,2,3,2015-10-06,5326
2951,7,2,2015-09-05,7269
1452,29,3,2015-05-09,1643
1603,25,3,2015-07-23,2198
4727,9,3,2015-11-21,13979
4751,10,1,2015-11-19,14071
4296,9,1,2015-01-24,12308
2555,50,2,2015-11-11,5794
1416,4,2,2015-06-20,1508
1919,33,1,2015-08-18,3417
2069,10,2,2015-07-02,3999
4509,19,1,2015-07-23,13120
4864,25,3,2015-07-22,14502
1575,18,2,2015-01-04,2102
2969,36,2,2015-09-28,7339
4301,109,1,2015-12-20,12334
3855,11,2,2015-12-02,10653
3202,18,2,2015-04-16,8201
2167,7,3,2015-03-14,4351
4148,57,2,2015-01-07,11714
2517,22,3,2015-01-28,5639
2840,9,1,2015-03-24,6872
1212,1,2,2015-06-19,771
2735,18,3,2015-06-01,6463
1212,22,1,2015-07-31,772
1324,18,2,2015-03-26,1170
2431,73,1,2015-06-29,5318
4526,7,2,2015-06-08,13189
1662,8,1,2015-06-12,2444
3802,7,1,2015-10-15,10450
2532,51,3,2015-01-08,5698
1316,45,1,2015-03-26,1147
2304,17,2,2015-07-01,4860
1955,19,2,2015-02-13,3570
2243,37,3,2015-01-31,4634
3859,52,2,2015-08-03,10666
3156,13,2,2015-08-02,8036
4605,9,2,2015-10-23,13479
1864,48,1,2015-09-27,3198
4102,73,1,2015-05-13,11519
4835,45,2,2015-05-22,14391
1668,37,3,2015-03-14,2459
3130,19,1,2015-05-02,7943
1110,2,3,2015-11-20,400
2240,19,2,2015-07-07,4621
4647,38,2,2015-02-17,13634
3872,2,1,2015-02-07,10714
3184,22,2,2015-10-24,8145
4623,35,1,2015-07-08,13543
2111,60,2,2015-02-25,4154
3068,4,2,2015-06-19,7707
4533,110,1,2015-05-21,13217
3926,74,1,2015-06-30,10919
1605,18,1,2015-06-18,2208
4468,23,2,2015-06-15,12972
2041,40,2,2015-09-24,3879
3835,2,3,2015-05-11,10572
3601,19,1,2015-02-03,9700
2307,25,2,2015-06-29,4872
1767,57,2,2015-04-18,2815
4251,38,1,2015-12-21,12125
1365,50,3,2015-11-02,1331
1665,2,1,2015-04-11,2453
2447,10,3,2015-06-25,5396
4825,3,2,2015-09-05,14348
4844,23,3,2015-02-23,14426
3319,73,2,2015-03-03,8634
2536,2,1,2015-11-07,5716
1857,3,1,2015-08-10,3173
4133,22,1,2015-07-27,11660
2128,29,3,2015-06-20,4200
1793,58,2,2015-09-24,2930
3445,19,1,2015-02-15,9062
2041,39,1,2015-07-17,3878
1178,73,2,2015-03-23,656
2080,1,1,2015-04-21,4045
1928,68,2,2015-09-17,3456
2884,64,2,2015-05-08,7036
3532,57,2,2015-01-25,9418
1892,40,2,2015-11-20,3317
2880,107,2,2015-11-03,7023
2033,8,3,2015-02-14,3847
3176,22,1,2015-01-17,8104
3768,23,3,2015-01-16,10326
3404,16,1,2015-12-07,8926
3891,20,3,2015-11-22,10774
2974,37,2,2015-12-26,7356
3831,44,1,2015-03-07,10558
1924,111,1,2015-03-02,3445
4182,24,3,2015-08-21,11848
1811,49,3,2015-05-24,2999
1283,64,1,2015-11-13,1030
2154,60,3,2015-03-15,4301
4543,5,3,2015-10-23,13254
4642,5,3,2015-12-03,13610
2360,5,2,2015-02-18,5071
3231,19,2,2015-03-31,8312
1356,59,3,2015-09-08,1294
4895,25,3,2015-08-10,14610
3390,25,2,2015-12-01,8878
4495,7,2,2015-03-06,13061
1202,18,1,2015-04-22,736
1811,18,1,2015-09-23,3000
4996,80,2,2015-02-20,14948
3291,1,3,2015-08-02,8528
1878,7,3,2015-11-27,3257
1483,5,3,2015-06-27,1771
4683,74,3,2015-09-23,13792
4386,7,1,2015-09-08,12664
4825,16,2,2015-11-15,14349
2549,4,3,2015-05-13,5766
4965,25,1,2015-10-11,14855
3251,38,3,2015-09-10,8386
4932,1,2,2015-11-20,14721
3986,27,1,2015-07-23,11136
1616,29,2,2015-01-19,2256
1239,74,2,2015-07-02,873
4993,7,1,2015-02-09,14944
2762,51,1,2015-12-18,6580
1035,2,1,2015-09-08,133
4717,25,1,2015-05-16,13933
4662,5,1,2015-11-17,13700
4267,42,1,2015-10-10,12191
3500,57,1,2015-01-18,9288
4866,19,3,2015-08-21,14511
2492,4,2,2015-06-18,5547
1044,1,1,2015-02-09,159
2070,112,3,2015-12-19,4008
3761,7,3,2015-08-06,10294
1145,1,3,2015-10-07,533
3324,113,2,2015-06-06,8657
4455,19,1,2015-12-26,12922
3465,19,3,2015-07-30,9138
3940,8,2,2015-01-16,10964
4934,25,2,2015-10-31,14734
3793,25,2,2015-01-22,10420
2956,5,3,2015-12-02,7290
3662,2,1,2015-07-20,9907
3755,22,3,2015-04-14,10259
4173,18,3,2015-05-11,11816
3353,66,1,2015-03-06,8751
2193,21,1,2015-09-03,4449
2086,114,1,2015-06-02,4068
1570,4,2,2015-03-20,2075
1233,10,1,2015-07-31,845
4647,57,3,2015-01-30,13633
3178,5,1,2015-01-03,8111
2765,11,3,2015-09-04,6594
4221,19,2,2015-01-04,12010
4265,5,3,2015-12-12,12180
3532,4,3,2015-05-26,9419
1967,9,1,2015-09-03,3611
3474,44,1,2015-02-25,9174
4075,30,3,2015-01-05,11416
1551,66,1,2015-05-11,2010
4609,2,2,2015-11-07,13493
1975,18,2,2015-09-26,3634
4859,74,1,2015-09-09,14480
1502,75,2,2015-10-31,1846
1901,7,1,2015-04-21,3350
4487,66,3,2015-07-20,13033
3364,19,3,2015-06-29,8799
2537,4,2,2015-10-14,5719
4719,9,1,2015-08-22,13940
2348,69,1,2015-12-11,5022
4294,5,2,2015-12-03,12303
3774,50,3,2015-01-12,10342
2250,115,2,2015-10-15,4655
3034,54,3,2015-05-07,7573
1799,25,1,2015-08-07,2958
1278,57,3,2015-11-07,1004
2837,2,2,2015-04-22,6861
3056,107,1,2015-08-15,7663
2447,9,2,2015-10-15,5397
1452,10,2,2015-10-27,1645
4838,9,3,2015-01-31,14405
4822,3,2,2015-07-04,14338
2571,22,3,2015-05-02,5852
4310,3,1,2015-02-27,12375
2133,23,3,2015-07-11,4225
3568,4,1,2015-10-17,9555
4474,24,3,2015-11-10,12992
3354,19,2,2015-01-27,8757
2389,41,3,2015-06-04,5168
1742,114,3,2015-07-05,2716
2574,57,1,2015-05-18,5861
4498,24,2,2015-04-07,13072
4612,19,3,2015-04-30,13501
1075,3,2,2015-01-29,269
1371,75,3,2015-01-22,1348
2960,7,3,2015-06-21,7309
4434,4,2,2015-02-23,12841
1378,9,3,2015-10-12,1368
1615,19,2,2015-01-25,2250
2503,8,3,2015-02-08,5578
2381,21,1,2015-04-01,5146
1613,18,2,2015-08-25,2245
1031,49,3,2015-08-26,114
3200,2,3,2015-04-01,8194
1138,5,1,2015-02-24,503
4958,1,2,2015-05-24,14831
4858,7,3,2015-02-15,14476
1616,2,1,2015-12-08,2257
1270,7,3,2015-02-03,974
2347,38,2,2015-01-27,5016
2076,9,3,2015-12-04,4032
3597,19,3,2015-07-07,9685
2151,114,3,2015-09-29,4289
2940,18,3,2015-11-07,7225
3475,37,1,2015-12-14,9180
2715,19,1,2015-03-15,6395
3644,18,2,2015-10-02,9843
4573,23,1,2015-01-25,13358
1649,45,1,2015-11-29,2381
4079,9,2,2015-08-17,11435
1844,9,1,2015-11-13,3126
1420,45,1,2015-12-08,1526
2879,107,2,2015-07-23,7019
2440,23,2,2015-06-08,5365
4095,15,2,2015-12-29,11494
2437,58,3,2015-11-15,5351
1324,15,3,2015-01-24,1169
4184,18,2,2015-12-15,11857
4574,75,2,2015-10-03,13365
4881,5,2,2015-03-26,14567
3790,24,3,2015-08-04,10411
2616,23,3,2015-03-17,6023
1275,45,1,2015-06-04,989
2131,8,1,2015-04-15,4213
2509,18,2,2015-02-03,5601
3077,10,3,2015-08-31,7733
3653,39,3,2015-09-12,9873
2922,3,3,2015-12-26,7160
2971,27,2,2015-01-27,7345
1463,1,1,2015-09-28,1679
4323,116,2,2015-10-11,12434
2632,23,1,2015-07-01,6087
1481,18,1,2015-06-04,1757
1283,114,2,2015-03-06,1026
1164,4,1,2015-02-01,600
4275,10,1,2015-09-11,12228
2600,23,3,2015-02-18,5964
2084,22,1,2015-08-15,4058
1621,29,2,2015-02-20,2282
1291,2,2,2015-03-06,1061
3301,38,1,2015-04-25,8566
2715,5,3,2015-01-08,6394
4150,1,3,2015-08-26,11724
1775,1,1,2015-10-11,2847
2073,19,1,2015-02-04,4018
1912,50,2,2015-08-22,3395
4033,30,1,2015-06-06,11283
4877,57,3,2015-02-28,14553
2590,2,1,2015-09-28,5927
3982,38,2,2015-01-28,11122
2782,5,2,2015-06-09,6653
2100,51,2,2015-01-27,4110
1785,19,2,2015-12-21,2896
3166,23,2,2015-04-28,8075
2251,21,1,2015-03-29,4659
1528,19,1,2015-02-20,1944
2012,5,1,2015-03-29,3767
3309,28,1,2015-10-28,8605
1220,24,2,2015-09-08,800
2165,38,3,2015-06-17,4343
3337,2,1,2015-02-01,8697
4058,69,3,2015-12-30,11360
1000,38,1,2015-05-27,2
3357,3,1,2015-06-08,8770
2222,18,3,2015-01-08,4548
1207,9,2,2015-11-14,753
3511,53,1,2015-06-07,9333
2171,19,1,2015-08-02,4370
3078,73,1,2015-09-01,7735
3879,1,3,2015-06-25,10740
3472,7,2,2015-02-06,9164
4519,114,3,2015-11-03,13155
3275,2,3,2015-10-26,8470
1763,27,2,2015-09-13,2798
4619,1,3,2015-05-27,13527
2955,25,2,2015-06-05,7284
2700,50,1,2015-11-15,6335
2830,25,2,2015-05-28,6830
4940,117,1,2015-08-21,14760
1311,5,3,2015-06-29,1133
4116,24,3,2015-05-01,11586
1476,2,1,2015-03-22,1733
