member_number,orderId,order_date,total,productName,items,Days
2803,6740,2014-07-03,7.803532318,tropical fruit,1,38.0
1043,156,2014-03-14,15.607064636,tropical fruit,2,94.0
3297,8550,2014-03-30,23.410596954,tropical fruit,3,60.0
3109,7859,2014-10-14,15.607064636,tropical fruit,2,258.0
2079,4041,2014-11-04,7.803532318,tropical fruit,1,193.0
1141,511,2014-04-08,7.803532318,tropical fruit,1,61.0
1585,2134,2014-09-17,15.607064636,tropical fruit,2,29.0
3804,10459,2014-12-27,15.607064636,tropical fruit,2,176.0
3757,10269,2014-12-18,23.410596954,tropical fruit,3,47.0
4067,11387,2014-04-29,7.803532318,tropical fruit,1,535.0
4557,13299,2014-01-11,23.410596954,tropical fruit,3,184.0
2880,7021,2014-12-04,23.410596954,tropical fruit,3,197.0
3349,8739,2014-07-09,15.607064636,tropical fruit,2,3.0
1440,1599,2014-01-06,23.410596954,tropical fruit,3,189.0
3186,8152,2014-07-24,23.410596954,tropical fruit,3,140.0
1269,969,2014-04-24,7.803532318,tropical fruit,1,166.0
4512,13134,2014-06-13,15.607064636,tropical fruit,2,60.0
3546,9468,2014-10-12,23.410596954,tropical fruit,3,406.0
2015,3779,2014-08-04,7.803532318,tropical fruit,1,281.0
1961,3585,2014-01-16,15.607064636,tropical fruit,2,80.0
4972,14880,2014-12-13,23.410596954,tropical fruit,3,8.0
2608,5993,2014-05-02,7.803532318,tropical fruit,1,168.0
4432,12828,2014-09-04,23.410596954,tropical fruit,3,91.0
4722,13960,2014-07-08,23.410596954,tropical fruit,3,462.0
1480,1750,2014-02-04,7.803532318,tropical fruit,1,90.0
4669,13729,2014-04-13,15.607064636,tropical fruit,2,114.0
4013,11209,2014-07-21,7.803532318,tropical fruit,1,14.0
3965,11061,2014-12-30,23.410596954,tropical fruit,3,365.0
3731,10164,2014-05-29,7.803532318,tropical fruit,1,31.0
1922,3427,2014-01-01,7.803532318,tropical fruit,1,0.0
4155,11742,2014-03-15,7.803532318,tropical fruit,1,0.0
3843,10599,2014-09-06,15.607064636,tropical fruit,2,94.0
2991,7420,2014-04-30,23.410596954,tropical fruit,3,292.0
4461,12940,2014-03-30,7.803532318,tropical fruit,1,44.0
2357,5056,2014-08-15,23.410596954,tropical fruit,3,0.0
3682,9988,2014-09-14,7.803532318,tropical fruit,1,0.0
3522,9375,2014-03-23,23.410596954,tropical fruit,3,549.0
2593,5939,2014-10-13,15.607064636,tropical fruit,2,443.0
2660,6182,2014-09-11,23.410596954,tropical fruit,3,475.0
2444,5381,2014-06-19,23.410596954,tropical fruit,3,327.0
2047,3904,2014-01-05,23.410596954,tropical fruit,3,113.0
1564,2046,2014-10-30,7.803532318,tropical fruit,1,16.0
1725,2643,2014-10-27,23.410596954,tropical fruit,3,429.0
3211,8242,2014-12-16,7.803532318,tropical fruit,1,288.0
4993,14942,2014-08-19,15.607064636,tropical fruit,2,155.0
1176,648,2014-05-09,7.803532318,tropical fruit,1,87.0
1933,3485,2014-10-21,15.607064636,tropical fruit,2,435.0
3005,7463,2014-07-10,7.803532318,tropical fruit,1,16.0
4165,11781,2014-01-12,7.803532318,tropical fruit,1,0.0
4028,11266,2014-04-29,7.803532318,tropical fruit,1,44.0
2855,6922,2014-05-25,15.607064636,tropical fruit,2,19.0
1470,1708,2014-06-11,23.410596954,tropical fruit,3,567.0
1835,3091,2014-10-09,23.410596954,tropical fruit,3,174.0
4812,14294,2014-01-22,15.607064636,tropical fruit,2,138.0
3976,11102,2014-08-05,23.410596954,tropical fruit,3,61.0
1805,2976,2014-05-02,7.803532318,tropical fruit,1,193.0
1157,576,2014-10-04,15.607064636,tropical fruit,2,452.0
1811,2997,2014-11-13,15.607064636,tropical fruit,2,0.0
1791,2917,2014-02-02,7.803532318,tropical fruit,1,184.0
4624,13546,2014-06-12,15.607064636,tropical fruit,2,0.0
1694,2540,2014-10-01,15.607064636,tropical fruit,2,455.0
2736,6464,2014-05-13,23.410596954,tropical fruit,3,0.0
1285,1034,2014-05-29,23.410596954,tropical fruit,3,23.0
3299,8560,2014-12-15,7.803532318,tropical fruit,1,75.0
3231,8311,2014-03-22,15.607064636,tropical fruit,2,374.0
1522,1919,2014-06-16,23.410596954,tropical fruit,3,0.0
3889,10764,2014-11-22,7.803532318,tropical fruit,1,31.0
4756,14085,2014-12-10,7.803532318,tropical fruit,1,109.0
4356,12557,2014-01-09,15.607064636,tropical fruit,2,167.0
1938,3502,2014-03-13,15.607064636,tropical fruit,2,161.0
2659,6176,2014-07-28,23.410596954,tropical fruit,3,284.0
4055,11351,2014-03-25,23.410596954,tropical fruit,3,645.0
2853,6916,2014-11-17,15.607064636,tropical fruit,2,408.0
3496,9266,2014-03-26,7.803532318,tropical fruit,1,138.0
2813,6778,2014-02-17,23.410596954,tropical fruit,3,306.0
4074,11409,2014-03-11,23.410596954,tropical fruit,3,248.0
4231,12050,2014-02-04,23.410596954,tropical fruit,3,341.0
2019,3796,2014-12-06,7.803532318,tropical fruit,1,0.0
3642,9833,2014-04-15,15.607064636,tropical fruit,2,207.0
3820,10519,2014-05-10,15.607064636,tropical fruit,2,77.0
1761,2791,2014-07-26,15.607064636,tropical fruit,2,84.0
2164,4334,2014-10-27,15.607064636,tropical fruit,2,23.0
4112,11565,2014-04-22,15.607064636,tropical fruit,2,139.0
1722,2628,2014-08-28,23.410596954,tropical fruit,3,46.0
4211,11961,2014-09-16,23.410596954,tropical fruit,3,470.0
1504,1853,2014-12-29,15.607064636,tropical fruit,2,336.0
1911,3391,2014-03-10,23.410596954,tropical fruit,3,449.0
3931,10935,2014-10-09,23.410596954,tropical fruit,3,17.0
4388,12673,2014-02-18,15.607064636,tropical fruit,2,179.0
1799,2956,2014-12-16,15.607064636,tropical fruit,2,179.0
2860,6940,2014-01-11,23.410596954,tropical fruit,3,178.0
3832,10561,2014-03-23,23.410596954,tropical fruit,3,76.0
4149,11717,2014-02-11,23.410596954,tropical fruit,3,90.0
3477,9187,2014-07-17,15.607064636,tropical fruit,2,531.0
3142,7991,2014-02-12,7.803532318,tropical fruit,1,82.0
2270,4725,2014-12-18,15.607064636,tropical fruit,2,48.0
2261,4697,2014-01-21,15.607064636,tropical fruit,2,185.0
2662,6189,2014-12-05,15.607064636,tropical fruit,2,390.0
3204,8209,2014-05-29,23.410596954,tropical fruit,3,201.0
4898,14619,2014-04-03,7.803532318,tropical fruit,1,160.0
3721,10134,2014-12-10,23.410596954,tropical fruit,3,206.0
4802,14258,2014-08-10,15.607064636,tropical fruit,2,507.0
4060,11365,2014-10-11,7.803532318,tropical fruit,1,426.0
2934,7200,2014-10-30,15.607064636,tropical fruit,2,193.0
2983,7389,2014-02-28,23.410596954,tropical fruit,3,560.0
1178,655,2014-06-15,23.410596954,tropical fruit,3,281.0
1852,3154,2014-01-04,23.410596954,tropical fruit,3,59.0
4403,12728,2014-06-24,7.803532318,tropical fruit,1,318.0
4042,11315,2014-07-15,7.803532318,tropical fruit,1,11.0
4106,11540,2014-07-25,15.607064636,tropical fruit,2,58.0
1859,3179,2014-11-05,23.410596954,tropical fruit,3,158.0
3909,10842,2014-09-16,23.410596954,tropical fruit,3,52.0
3083,7758,2014-06-09,23.410596954,tropical fruit,3,102.0
1041,150,2014-06-29,7.803532318,tropical fruit,1,8.0
1328,1189,2014-08-14,15.607064636,tropical fruit,2,222.0
3654,9876,2014-06-17,7.803532318,tropical fruit,1,547.0
3285,8505,2014-10-21,23.410596954,tropical fruit,3,264.0
3761,10288,2014-02-12,15.607064636,tropical fruit,2,0.0
2017,3785,2014-11-12,7.803532318,tropical fruit,1,41.0
4772,14139,2014-12-19,23.410596954,tropical fruit,3,376.0
3879,10738,2014-10-14,15.607064636,tropical fruit,2,0.0
2369,5100,2014-07-23,7.803532318,tropical fruit,1,412.0
4804,14262,2014-08-10,7.803532318,tropical fruit,1,38.0
4086,11462,2014-10-17,23.410596954,tropical fruit,3,29.0
3225,8292,2014-07-23,23.410596954,tropical fruit,3,58.0
2481,5515,2014-08-07,23.410596954,tropical fruit,3,474.0
3465,9134,2014-09-30,7.803532318,tropical fruit,1,0.0
1013,52,2014-03-26,23.410596954,tropical fruit,3,2.0
2595,5946,2014-08-18,7.803532318,tropical fruit,1,0.0
1248,911,2014-08-14,23.410596954,tropical fruit,3,376.0
3918,10887,2014-12-06,7.803532318,tropical fruit,1,8.0
3082,7750,2014-09-07,23.410596954,tropical fruit,3,64.0
3330,8681,2014-08-19,15.607064636,tropical fruit,2,341.0
1189,691,2014-02-23,15.607064636,tropical fruit,2,131.0
4353,12545,2014-07-12,23.410596954,tropical fruit,3,0.0
2820,6808,2014-11-24,23.410596954,tropical fruit,3,401.0
4561,13315,2014-09-04,7.803532318,tropical fruit,1,482.0
1065,238,2014-11-05,23.410596954,tropical fruit,3,50.0
2273,4748,2014-08-14,23.410596954,tropical fruit,3,91.0
3961,11043,2014-12-18,7.803532318,tropical fruit,1,77.0
2438,5352,2014-05-25,23.410596954,tropical fruit,3,271.0
2764,6585,2014-03-30,15.607064636,tropical fruit,2,19.0
1613,2239,2014-01-17,23.410596954,tropical fruit,3,197.0
2018,3790,2014-02-05,7.803532318,tropical fruit,1,67.0
3763,10303,2014-07-15,23.410596954,tropical fruit,3,288.0
1740,2706,2014-07-26,15.607064636,tropical fruit,2,96.0
3548,9473,2014-03-13,23.410596954,tropical fruit,3,94.0
4210,11955,2014-03-17,23.410596954,tropical fruit,3,508.0
3430,9015,2014-08-12,15.607064636,tropical fruit,2,167.0
1206,748,2014-02-03,15.607064636,tropical fruit,2,333.0
2629,6072,2014-07-09,15.607064636,tropical fruit,2,0.0
3582,9608,2014-06-16,23.410596954,tropical fruit,3,0.0
1443,1611,2014-08-25,7.803532318,tropical fruit,1,191.0
3831,10557,2014-03-29,23.410596954,tropical fruit,3,343.0
1264,949,2014-12-11,7.803532318,tropical fruit,1,0.0
3018,7513,2014-11-17,15.607064636,tropical fruit,2,62.0
2004,3735,2014-05-09,15.607064636,tropical fruit,2,44.0
2612,6005,2014-05-30,15.607064636,tropical fruit,2,0.0
3145,8002,2014-08-15,15.607064636,tropical fruit,2,1.0
1745,2725,2014-03-22,7.803532318,tropical fruit,1,648.0
3255,8401,2014-11-20,15.607064636,tropical fruit,2,49.0
4592,13426,2014-03-28,23.410596954,tropical fruit,3,84.0
4246,12108,2014-06-28,15.607064636,tropical fruit,2,350.0
2870,6983,2014-12-14,15.607064636,tropical fruit,2,38.0
1991,3677,2014-03-12,15.607064636,tropical fruit,2,0.0
2663,6194,2014-11-15,15.607064636,tropical fruit,2,0.0
4076,11417,2014-04-07,7.803532318,tropical fruit,1,117.0
3473,9167,2014-08-02,7.803532318,tropical fruit,1,176.0
1781,2872,2014-01-24,15.607064636,tropical fruit,2,50.0
1471,1710,2014-08-21,7.803532318,tropical fruit,1,496.0
4403,12727,2014-04-30,7.803532318,tropical fruit,1,55.0
2432,5321,2014-01-19,23.410596954,tropical fruit,3,37.0
4470,12977,2014-06-13,7.803532318,tropical fruit,1,291.0
3125,7928,2014-10-05,23.410596954,tropical fruit,3,451.0
2147,4272,2014-04-24,15.607064636,tropical fruit,2,8.0
1871,3231,2014-12-14,15.607064636,tropical fruit,2,381.0
4338,12490,2014-04-14,7.803532318,tropical fruit,1,7.0
1246,902,2014-06-13,7.803532318,tropical fruit,1,199.0
2305,4861,2014-10-18,23.410596954,tropical fruit,3,79.0
4534,13218,2014-08-28,23.410596954,tropical fruit,3,48.0
1312,1135,2014-09-07,15.607064636,tropical fruit,2,66.0
3119,7898,2014-07-02,23.410596954,tropical fruit,3,91.0
3219,8265,2014-09-01,23.410596954,tropical fruit,3,337.0
3619,9762,2014-08-24,15.607064636,tropical fruit,2,114.0
4856,14469,2014-07-08,15.607064636,tropical fruit,2,179.0
2724,6427,2014-04-23,7.803532318,tropical fruit,1,372.0
4415,12771,2014-03-06,15.607064636,tropical fruit,2,130.0
3258,8413,2014-06-15,23.410596954,tropical fruit,3,98.0
1120,436,2014-08-21,7.803532318,tropical fruit,1,146.0
2284,4780,2014-01-06,23.410596954,tropical fruit,3,77.0
4358,12563,2014-08-11,15.607064636,tropical fruit,2,304.0
4491,13041,2014-09-18,15.607064636,tropical fruit,2,468.0
4056,11352,2014-05-10,23.410596954,tropical fruit,3,37.0
4583,13396,2014-06-06,7.803532318,tropical fruit,1,262.0
2148,4278,2014-11-20,15.607064636,tropical fruit,2,16.0
2974,7354,2014-05-24,15.607064636,tropical fruit,2,101.0
1964,3595,2014-03-23,7.803532318,tropical fruit,1,160.0
4329,12456,2014-10-23,23.410596954,tropical fruit,3,433.0
4505,13103,2014-01-18,15.607064636,tropical fruit,2,157.0
4694,13840,2014-06-01,23.410596954,tropical fruit,3,0.0
1566,2057,2014-01-30,15.607064636,tropical fruit,2,124.0
2169,4359,2014-06-25,15.607064636,tropical fruit,2,452.0
1999,3721,2014-05-31,7.803532318,tropical fruit,1,450.0
1580,2110,2014-02-24,7.803532318,tropical fruit,1,84.0
4930,14710,2014-08-13,15.607064636,tropical fruit,2,504.0
2045,3896,2014-04-02,23.410596954,tropical fruit,3,3.0
3743,10215,2014-10-16,15.607064636,tropical fruit,2,0.0
2903,7085,2014-05-08,7.803532318,tropical fruit,1,451.0
3435,9028,2014-07-30,7.803532318,tropical fruit,1,101.0
2320,4917,2014-04-22,23.410596954,tropical fruit,3,230.0
3685,10005,2014-07-20,23.410596954,tropical fruit,3,227.0
2306,4864,2014-02-26,7.803532318,tropical fruit,1,19.0
1362,1315,2014-01-03,23.410596954,tropical fruit,3,641.0
1746,2727,2014-10-23,7.803532318,tropical fruit,1,115.0
2166,4346,2014-05-04,15.607064636,tropical fruit,2,71.0
4508,13114,2014-11-29,7.803532318,tropical fruit,1,198.0
2129,4205,2014-09-05,23.410596954,tropical fruit,3,180.0
2550,5771,2014-07-12,23.410596954,tropical fruit,3,165.0
3639,9824,2014-01-20,15.607064636,tropical fruit,2,184.0
2470,5475,2014-05-01,15.607064636,tropical fruit,2,225.0
4764,14115,2014-08-28,7.803532318,tropical fruit,1,395.0
4800,14253,2014-10-27,7.803532318,tropical fruit,1,63.0
3957,11020,2014-07-20,7.803532318,tropical fruit,1,0.0
3613,9739,2014-10-20,15.607064636,tropical fruit,2,228.0
2159,4316,2014-10-08,15.607064636,tropical fruit,2,204.0
1351,1272,2014-01-15,23.410596954,tropical fruit,3,407.0
1359,1302,2014-05-29,23.410596954,tropical fruit,3,580.0
4045,11327,2014-07-30,23.410596954,tropical fruit,3,510.0
1065,236,2014-01-14,23.410596954,tropical fruit,3,9.0
1451,1639,2014-08-28,23.410596954,tropical fruit,3,152.0
2098,4106,2014-08-02,7.803532318,tropical fruit,1,79.0
3930,10931,2014-05-31,23.410596954,tropical fruit,3,407.0
3765,10312,2014-04-01,23.410596954,tropical fruit,3,132.0
4854,14462,2014-01-12,15.607064636,tropical fruit,2,283.0
1932,3478,2014-07-06,23.410596954,tropical fruit,3,0.0
3507,9311,2014-07-20,15.607064636,tropical fruit,2,0.0
2042,3880,2014-04-17,23.410596954,tropical fruit,3,136.0
1153,562,2014-03-28,7.803532318,tropical fruit,1,0.0
1037,135,2014-02-24,23.410596954,tropical fruit,3,102.0
4747,14052,2014-05-01,23.410596954,tropical fruit,3,10.0
1479,1747,2014-04-24,7.803532318,tropical fruit,1,385.0
2151,4285,2014-04-11,23.410596954,tropical fruit,3,126.0
3194,8176,2014-02-02,23.410596954,tropical fruit,3,174.0
2093,4092,2014-05-03,15.607064636,tropical fruit,2,29.0
3248,8373,2014-10-16,23.410596954,tropical fruit,3,9.0
2057,3948,2014-04-16,15.607064636,tropical fruit,2,576.0
2939,7219,2014-10-22,7.803532318,tropical fruit,1,11.0
2111,4153,2014-12-07,7.803532318,tropical fruit,1,80.0
1139,505,2014-01-15,7.803532318,tropical fruit,1,18.0
1869,3220,2014-03-15,15.607064636,tropical fruit,2,280.0
4749,14063,2014-10-30,15.607064636,tropical fruit,2,108.0
4566,13331,2014-09-16,15.607064636,tropical fruit,2,45.0
2059,3954,2014-02-17,15.607064636,tropical fruit,2,26.0
1212,770,2014-06-03,15.607064636,tropical fruit,2,381.0
4008,11196,2014-12-18,23.410596954,tropical fruit,3,137.0
1034,128,2014-05-13,7.803532318,tropical fruit,1,596.0
2743,6491,2014-02-26,15.607064636,tropical fruit,2,0.0
3033,7568,2014-09-18,23.410596954,tropical fruit,3,7.0
3717,10113,2014-08-25,15.607064636,tropical fruit,2,219.0
1778,2861,2014-11-26,15.607064636,tropical fruit,2,1.0
2231,4577,2014-03-27,15.607064636,tropical fruit,2,87.0
2886,7044,2014-12-12,23.410596954,tropical fruit,3,383.0
3604,9710,2014-08-07,23.410596954,tropical fruit,3,5.0
4298,12320,2014-10-20,15.607064636,tropical fruit,2,278.0
2388,5161,2014-05-09,15.607064636,tropical fruit,2,111.0
3024,7533,2014-12-23,15.607064636,tropical fruit,2,372.0
4316,12396,2014-01-02,7.803532318,tropical fruit,1,0.0
4319,12410,2014-05-29,7.803532318,tropical fruit,1,123.0
3060,7673,2014-07-31,23.410596954,tropical fruit,3,18.0
3344,8720,2014-05-02,7.803532318,tropical fruit,1,203.0
1938,3503,2014-08-21,7.803532318,tropical fruit,1,35.0
3781,10370,2014-07-06,23.410596954,tropical fruit,3,289.0
2133,4220,2014-04-27,23.410596954,tropical fruit,3,27.0
2133,4223,2014-11-08,15.607064636,tropical fruit,2,26.0
4705,13890,2014-10-20,15.607064636,tropical fruit,2,214.0
3525,9389,2014-07-09,23.410596954,tropical fruit,3,220.0
2602,5977,2014-04-18,15.607064636,tropical fruit,2,0.0
1098,348,2014-07-19,15.607064636,tropical fruit,2,184.0
2142,4256,2014-10-25,15.607064636,tropical fruit,2,206.0
3083,7756,2014-03-29,23.410596954,tropical fruit,3,59.0
1315,1142,2014-12-11,23.410596954,tropical fruit,3,258.0
3425,8996,2014-12-15,15.607064636,tropical fruit,2,380.0
4305,12354,2014-09-02,23.410596954,tropical fruit,3,76.0
3821,10523,2014-12-14,23.410596954,tropical fruit,3,0.0
1921,3422,2014-08-17,7.803532318,tropical fruit,1,117.0
1544,1986,2014-03-18,23.410596954,tropical fruit,3,37.0
2276,4763,2014-11-29,23.410596954,tropical fruit,3,43.0
3491,9244,2014-06-19,7.803532318,tropical fruit,1,2.0
2964,7325,2014-09-22,23.410596954,tropical fruit,3,11.0
4908,14644,2014-05-08,15.607064636,tropical fruit,2,189.0
2982,7386,2014-10-22,23.410596954,tropical fruit,3,235.0
1352,1274,2014-03-03,23.410596954,tropical fruit,3,667.0
2590,5924,2014-08-27,15.607064636,tropical fruit,2,7.0
1057,214,2014-06-08,7.803532318,tropical fruit,1,570.0
4434,12840,2014-11-29,23.410596954,tropical fruit,3,86.0
1736,2687,2014-09-10,7.803532318,tropical fruit,1,20.0
1661,2440,2014-08-29,23.410596954,tropical fruit,3,0.0
4223,12016,2014-03-20,7.803532318,tropical fruit,1,87.0
3916,10876,2014-05-22,23.410596954,tropical fruit,3,2.0
1303,1102,2014-10-28,7.803532318,tropical fruit,1,152.0
4720,13945,2014-06-20,15.607064636,tropical fruit,2,55.0
1331,1200,2014-04-06,15.607064636,tropical fruit,2,388.0
4589,13418,2014-11-09,15.607064636,tropical fruit,2,243.0
2851,6909,2014-11-14,7.803532318,tropical fruit,1,48.0
2836,6854,2014-10-20,15.607064636,tropical fruit,2,17.0
2395,5196,2014-06-04,15.607064636,tropical fruit,2,166.0
1840,3110,2014-10-07,23.410596954,tropical fruit,3,82.0
3713,10099,2014-01-22,23.410596954,tropical fruit,3,9.0
4098,11506,2014-09-12,23.410596954,tropical fruit,3,119.0
3014,7498,2014-12-20,23.410596954,tropical fruit,3,0.0
3081,7742,2014-04-14,15.607064636,tropical fruit,2,42.0
1573,2085,2014-04-20,15.607064636,tropical fruit,2,28.0
2360,5070,2014-07-26,23.410596954,tropical fruit,3,207.0
2209,4501,2015-07-20,7.803532318,tropical fruit,1,75.0
1067,247,2015-07-20,7.803532318,tropical fruit,1,163.0
2877,7013,2015-04-10,23.410596954,tropical fruit,3,264.0
2824,6815,2015-12-07,7.803532318,tropical fruit,1,23.0
1211,768,2015-05-24,23.410596954,tropical fruit,3,220.0
4338,12498,2015-08-27,15.607064636,tropical fruit,2,0.0
1832,3079,2015-04-17,23.410596954,tropical fruit,3,6.0
4785,14194,2015-09-13,15.607064636,tropical fruit,2,108.0
3026,7541,2015-01-01,15.607064636,tropical fruit,2,23.0
2217,4529,2015-12-02,7.803532318,tropical fruit,1,28.0
2110,4150,2015-07-29,15.607064636,tropical fruit,2,154.0
3688,10018,2015-09-24,7.803532318,tropical fruit,1,29.0
4417,12782,2015-01-21,15.607064636,tropical fruit,2,35.0
2857,6936,2015-04-18,7.803532318,tropical fruit,1,256.0
3797,10436,2015-08-23,23.410596954,tropical fruit,3,24.0
4864,14500,2015-03-27,7.803532318,tropical fruit,1,100.0
4030,11273,2015-07-04,7.803532318,tropical fruit,1,42.0
2422,5287,2015-08-12,23.410596954,tropical fruit,3,91.0
1703,2571,2015-02-21,7.803532318,tropical fruit,1,312.0
2552,5783,2015-01-05,23.410596954,tropical fruit,3,359.0
4976,14892,2015-07-17,23.410596954,tropical fruit,3,166.0
3552,9497,2015-06-16,7.803532318,tropical fruit,1,78.0
2635,6097,2015-06-11,15.607064636,tropical fruit,2,98.0
1024,94,2015-08-10,23.410596954,tropical fruit,3,142.0
3779,10366,2015-09-15,7.803532318,tropical fruit,1,25.0
4092,11485,2015-09-30,23.410596954,tropical fruit,3,91.0
4747,14054,2015-06-08,23.410596954,tropical fruit,3,77.0
2587,5913,2015-05-07,7.803532318,tropical fruit,1,26.0
2904,7090,2015-06-06,7.803532318,tropical fruit,1,103.0
3768,10328,2015-10-07,23.410596954,tropical fruit,3,84.0
1360,1306,2015-10-23,23.410596954,tropical fruit,3,54.0
3206,8224,2015-10-13,15.607064636,tropical fruit,2,78.0
3677,9967,2015-04-30,15.607064636,tropical fruit,2,90.0
1346,1258,2015-04-03,23.410596954,tropical fruit,3,35.0
2426,5302,2015-09-08,23.410596954,tropical fruit,3,113.0
2962,7320,2015-03-01,7.803532318,tropical fruit,1,56.0
4212,11966,2015-05-01,23.410596954,tropical fruit,3,243.0
1264,951,2015-10-12,15.607064636,tropical fruit,2,0.0
3445,9063,2015-04-30,23.410596954,tropical fruit,3,154.0
4261,12164,2015-02-16,7.803532318,tropical fruit,1,317.0
1176,652,2015-03-30,23.410596954,tropical fruit,3,140.0
1239,875,2015-08-31,23.410596954,tropical fruit,3,121.0
2723,6425,2015-05-07,23.410596954,tropical fruit,3,180.0
3313,8619,2015-04-08,15.607064636,tropical fruit,2,266.0
3950,10999,2015-10-01,15.607064636,tropical fruit,2,65.0
3614,9745,2015-03-02,23.410596954,tropical fruit,3,57.0
2504,5583,2015-08-14,15.607064636,tropical fruit,2,138.0
2857,6935,2015-02-18,23.410596954,tropical fruit,3,59.0
1833,3084,2015-04-13,23.410596954,tropical fruit,3,90.0
2289,4803,2015-11-04,23.410596954,tropical fruit,3,56.0
